id_categoria,nombre_categoria,id_electrodomestico,nombre_electrodomestico,id_marca,nombre_marca,id_modelo,nombre_modelo,año_fabricacion,descripcion,voltaje,potencia
C01,cocina,E00316,Horno Electrico,M00316,Black+Decker,MD0316,TO3250XSB,2019,"Horno Electrico marca Black+Decker modelo TO3250XSB, ideal para cocina doméstica.",120,1935
C01,cocina,E00317,Tostadora,M00317,Breville,MD0317,BTA820XL,2020,"Tostadora marca Breville modelo BTA820XL, ideal para cocina doméstica.",220,967
C01,cocina,E00318,Tostadora,M00318,Cuisinart,MD0318,CPT-180,2017,"Tostadora marca Cuisinart modelo CPT-180, ideal para cocina doméstica.",240,1060
C01,cocina,E00319,Tostadora,M00319,Oster,MD0319,TSSTTRJB30R,2025,"Tostadora marca Oster modelo TSSTTRJB30R, ideal para cocina doméstica.",127,1472
C01,cocina,E00320,Cafetera,M00320,Mr. Coffee,MD0320,12-Cup Coffee Maker,2016,"Cafetera marca Mr. Coffee modelo 12-Cup Coffee Maker, ideal para cocina doméstica.",220,849
C01,cocina,E00321,Batidora,M00321,Hamilton Beach,MD0321,63391,2020,"Batidora marca Hamilton Beach modelo 63391, ideal para cocina doméstica.",240,353
C01,cocina,E00322,Horno Electrico,M00322,Breville,MD0322,BOV800XL,2017,"Horno Electrico marca Breville modelo BOV800XL, ideal para cocina doméstica.",220,1903
C01,cocina,E00323,Licuadora,M00323,Oster,MD0323,Classic BLST4655,2019,"Licuadora marca Oster modelo Classic BLST4655, ideal para cocina doméstica.",220,861
C01,cocina,E00324,Refrigerador,M00324,LG,MD0324,InstaView Door-in-Door,2019,"Refrigerador marca LG modelo InstaView Door-in-Door, ideal para cocina doméstica.",220,332
C01,cocina,E00325,Microondas,M00325,Daewoo,MD0325,KOR-7LREM,2016,"Microondas marca Daewoo modelo KOR-7LREM, ideal para cocina doméstica.",120,1113
C01,cocina,E00326,Microondas,M00326,Panasonic,MD0326,NN-SN966S,2018,"Microondas marca Panasonic modelo NN-SN966S, ideal para cocina doméstica.",120,1082
C01,cocina,E00327,Refrigerador,M00327,LG,MD0327,InstaView Door-in-Door,2022,"Refrigerador marca LG modelo InstaView Door-in-Door, ideal para cocina doméstica.",220,144
C01,cocina,E00328,Microondas,M00328,LG,MD0328,NeoChef MH8265CIS,2022,"Microondas marca LG modelo NeoChef MH8265CIS, ideal para cocina doméstica.",240,1062
C01,cocina,E00329,Batidora,M00329,Cuisinart,MD0329,SM-50BK,2019,"Batidora marca Cuisinart modelo SM-50BK, ideal para cocina doméstica.",127,720
C01,cocina,E00330,Microondas,M00330,LG,MD0330,NeoChef MH8265CIS,2020,"Microondas marca LG modelo NeoChef MH8265CIS, ideal para cocina doméstica.",220,855
C01,cocina,E00331,Batidora,M00331,Hamilton Beach,MD0331,63391,2019,"Batidora marca Hamilton Beach modelo 63391, ideal para cocina doméstica.",127,360
C01,cocina,E00332,Licuadora,M00332,Nutribullet,MD0332,Pro 900,2015,"Licuadora marca Nutribullet modelo Pro 900, ideal para cocina doméstica.",220,967
C01,cocina,E00333,Cafetera,M00333,Keurig,MD0333,K-Elite,2019,"Cafetera marca Keurig modelo K-Elite, ideal para cocina doméstica.",220,1177
C01,cocina,E00334,Licuadora,M00334,Black+Decker,MD0334,Crush Master BL2010BP,2024,"Licuadora marca Black+Decker modelo Crush Master BL2010BP, ideal para cocina doméstica.",127,355
C01,cocina,E00335,Tostadora,M00335,Cuisinart,MD0335,CPT-180,2018,"Tostadora marca Cuisinart modelo CPT-180, ideal para cocina doméstica.",127,768
C01,cocina,E00336,Licuadora,M00336,Nutribullet,MD0336,Pro 900,2021,"Licuadora marca Nutribullet modelo Pro 900, ideal para cocina doméstica.",240,1106
C01,cocina,E00337,Batidora,M00337,Cuisinart,MD0337,SM-50BK,2020,"Batidora marca Cuisinart modelo SM-50BK, ideal para cocina doméstica.",120,203
C01,cocina,E00338,Horno Electrico,M00338,Black+Decker,MD0338,TO3250XSB,2017,"Horno Electrico marca Black+Decker modelo TO3250XSB, ideal para cocina doméstica.",120,2091
C01,cocina,E00339,Refrigerador,M00339,Mabe,MD0339,RME360FYCU,2021,"Refrigerador marca Mabe modelo RME360FYCU, ideal para cocina doméstica.",120,321
C01,cocina,E00340,Tostadora,M00340,Breville,MD0340,BTA820XL,2019,"Tostadora marca Breville modelo BTA820XL, ideal para cocina doméstica.",127,688
C01,cocina,E00341,Licuadora,M00341,Hamilton Beach,MD0341,Power Elite 58148A,2015,"Licuadora marca Hamilton Beach modelo Power Elite 58148A, ideal para cocina doméstica.",127,1029
C01,cocina,E00342,Microondas,M00342,Samsung,MD0342,MG402MADXBB,2022,"Microondas marca Samsung modelo MG402MADXBB, ideal para cocina doméstica.",120,865
C01,cocina,E00343,Tostadora,M00343,Cuisinart,MD0343,CPT-180,2018,"Tostadora marca Cuisinart modelo CPT-180, ideal para cocina doméstica.",240,1363
C01,cocina,E00344,Horno Electrico,M00344,Breville,MD0344,BOV800XL,2016,"Horno Electrico marca Breville modelo BOV800XL, ideal para cocina doméstica.",120,2080
C01,cocina,E00345,Licuadora,M00345,Oster,MD0345,Classic BLST4655,2015,"Licuadora marca Oster modelo Classic BLST4655, ideal para cocina doméstica.",127,1003
C01,cocina,E00346,Horno Electrico,M00346,Cuisinart,MD0346,TOB-260N1,2023,"Horno Electrico marca Cuisinart modelo TOB-260N1, ideal para cocina doméstica.",120,2292
C01,cocina,E00347,Licuadora,M00347,Black+Decker,MD0347,Crush Master BL2010BP,2016,"Licuadora marca Black+Decker modelo Crush Master BL2010BP, ideal para cocina doméstica.",120,460
C01,cocina,E00348,Cafetera,M00348,Keurig,MD0348,K-Elite,2018,"Cafetera marca Keurig modelo K-Elite, ideal para cocina doméstica.",120,640
C01,cocina,E00349,Tostadora,M00349,Oster,MD0349,TSSTTRJB30R,2024,"Tostadora marca Oster modelo TSSTTRJB30R, ideal para cocina doméstica.",220,1055
C01,cocina,E00350,Licuadora,M00350,Hamilton Beach,MD0350,Power Elite 58148A,2017,"Licuadora marca Hamilton Beach modelo Power Elite 58148A, ideal para cocina doméstica.",240,919
C01,cocina,E00351,Batidora,M00351,Oster,MD0351,FPSTSMPL1,2021,"Batidora marca Oster modelo FPSTSMPL1, ideal para cocina doméstica.",120,549
C01,cocina,E00352,Microondas,M00352,Whirlpool,MD0352,WMH31017HS,2020,"Microondas marca Whirlpool modelo WMH31017HS, ideal para cocina doméstica.",120,1001
C01,cocina,E00353,Cafetera,M00353,DeLonghi,MD0353,Magnifica ESAM3300,2015,"Cafetera marca DeLonghi modelo Magnifica ESAM3300, ideal para cocina doméstica.",127,1349
C01,cocina,E00354,Refrigerador,M00354,Bosch,MD0354,Serie 6 KGN36XI3P,2016,"Refrigerador marca Bosch modelo Serie 6 KGN36XI3P, ideal para cocina doméstica.",127,392
C01,cocina,E00355,Tostadora,M00355,Hamilton Beach,MD0355,22796,2023,"Tostadora marca Hamilton Beach modelo 22796, ideal para cocina doméstica.",127,740
C01,cocina,E00356,Refrigerador,M00356,Samsung,MD0356,Family Hub RF28R7551SR,2019,"Refrigerador marca Samsung modelo Family Hub RF28R7551SR, ideal para cocina doméstica.",220,351
C01,cocina,E00357,Microondas,M00357,Whirlpool,MD0357,WMH31017HS,2020,"Microondas marca Whirlpool modelo WMH31017HS, ideal para cocina doméstica.",240,894
C01,cocina,E00358,Refrigerador,M00358,LG,MD0358,InstaView Door-in-Door,2018,"Refrigerador marca LG modelo InstaView Door-in-Door, ideal para cocina doméstica.",220,230
C01,cocina,E00359,Licuadora,M00359,Oster,MD0359,Classic BLST4655,2020,"Licuadora marca Oster modelo Classic BLST4655, ideal para cocina doméstica.",120,205
C01,cocina,E00360,Licuadora,M00360,Nutribullet,MD0360,Pro 900,2020,"Licuadora marca Nutribullet modelo Pro 900, ideal para cocina doméstica.",240,354
C01,cocina,E00361,Tostadora,M00361,Cuisinart,MD0361,CPT-180,2025,"Tostadora marca Cuisinart modelo CPT-180, ideal para cocina doméstica.",240,1237
C01,cocina,E00362,Batidora,M00362,Philips,MD0362,HR3741/00,2024,"Batidora marca Philips modelo HR3741/00, ideal para cocina doméstica.",240,390
C01,cocina,E00363,Licuadora,M00363,Black+Decker,MD0363,Crush Master BL2010BP,2021,"Licuadora marca Black+Decker modelo Crush Master BL2010BP, ideal para cocina doméstica.",240,225
C01,cocina,E00364,Refrigerador,M00364,Whirlpool,MD0364,WRS325SDHZ,2021,"Refrigerador marca Whirlpool modelo WRS325SDHZ, ideal para cocina doméstica.",220,305
C01,cocina,E00365,Tostadora,M00365,Oster,MD0365,TSSTTRJB30R,2025,"Tostadora marca Oster modelo TSSTTRJB30R, ideal para cocina doméstica.",120,819
C01,cocina,E00366,Tostadora,M00366,Oster,MD0366,TSSTTRJB30R,2017,"Tostadora marca Oster modelo TSSTTRJB30R, ideal para cocina doméstica.",120,1064
C01,cocina,E00367,Batidora,M00367,Philips,MD0367,HR3741/00,2021,"Batidora marca Philips modelo HR3741/00, ideal para cocina doméstica.",240,724
C01,cocina,E00368,Microondas,M00368,Samsung,MD0368,MG402MADXBB,2021,"Microondas marca Samsung modelo MG402MADXBB, ideal para cocina doméstica.",240,867
C01,cocina,E00369,Batidora,M00369,Oster,MD0369,FPSTSMPL1,2016,"Batidora marca Oster modelo FPSTSMPL1, ideal para cocina doméstica.",127,521
C01,cocina,E00370,Refrigerador,M00370,Mabe,MD0370,RME360FYCU,2017,"Refrigerador marca Mabe modelo RME360FYCU, ideal para cocina doméstica.",240,276
C01,cocina,E00371,Batidora,M00371,Hamilton Beach,MD0371,63391,2018,"Batidora marca Hamilton Beach modelo 63391, ideal para cocina doméstica.",120,203
C01,cocina,E00372,Batidora,M00372,KitchenAid,MD0372,Artisan KSM150,2016,"Batidora marca KitchenAid modelo Artisan KSM150, ideal para cocina doméstica.",220,220
C01,cocina,E00373,Licuadora,M00373,Black+Decker,MD0373,Crush Master BL2010BP,2018,"Licuadora marca Black+Decker modelo Crush Master BL2010BP, ideal para cocina doméstica.",220,766
C01,cocina,E00374,Refrigerador,M00374,Samsung,MD0374,Family Hub RF28R7551SR,2025,"Refrigerador marca Samsung modelo Family Hub RF28R7551SR, ideal para cocina doméstica.",127,272
C01,cocina,E00375,Batidora,M00375,Cuisinart,MD0375,SM-50BK,2016,"Batidora marca Cuisinart modelo SM-50BK, ideal para cocina doméstica.",220,370
C01,cocina,E00376,Licuadora,M00376,Philips,MD0376,HR3652/00 Avance,2021,"Licuadora marca Philips modelo HR3652/00 Avance, ideal para cocina doméstica.",240,424
C01,cocina,E00377,Licuadora,M00377,Philips,MD0377,HR3652/00 Avance,2024,"Licuadora marca Philips modelo HR3652/00 Avance, ideal para cocina doméstica.",120,768
C01,cocina,E00378,Refrigerador,M00378,LG,MD0378,InstaView Door-in-Door,2019,"Refrigerador marca LG modelo InstaView Door-in-Door, ideal para cocina doméstica.",240,106
C01,cocina,E00379,Licuadora,M00379,Oster,MD0379,Classic BLST4655,2024,"Licuadora marca Oster modelo Classic BLST4655, ideal para cocina doméstica.",120,585
C01,cocina,E00380,Horno Electrico,M00380,Cuisinart,MD0380,TOB-260N1,2023,"Horno Electrico marca Cuisinart modelo TOB-260N1, ideal para cocina doméstica.",240,1884
C01,cocina,E00381,Batidora,M00381,KitchenAid,MD0381,Artisan KSM150,2018,"Batidora marca KitchenAid modelo Artisan KSM150, ideal para cocina doméstica.",220,295
C01,cocina,E00382,Tostadora,M00382,Breville,MD0382,BTA820XL,2020,"Tostadora marca Breville modelo BTA820XL, ideal para cocina doméstica.",120,847
C01,cocina,E00383,Licuadora,M00383,Oster,MD0383,Classic BLST4655,2015,"Licuadora marca Oster modelo Classic BLST4655, ideal para cocina doméstica.",240,421
C01,cocina,E00384,Horno Electrico,M00384,Hamilton Beach,MD0384,31103DA,2024,"Horno Electrico marca Hamilton Beach modelo 31103DA, ideal para cocina doméstica.",240,2041
C01,cocina,E00385,Refrigerador,M00385,Whirlpool,MD0385,WRS325SDHZ,2022,"Refrigerador marca Whirlpool modelo WRS325SDHZ, ideal para cocina doméstica.",120,305
C01,cocina,E00386,Microondas,M00386,Panasonic,MD0386,NN-SN966S,2016,"Microondas marca Panasonic modelo NN-SN966S, ideal para cocina doméstica.",240,953
C01,cocina,E00387,Refrigerador,M00387,Whirlpool,MD0387,WRS325SDHZ,2018,"Refrigerador marca Whirlpool modelo WRS325SDHZ, ideal para cocina doméstica.",120,127
C01,cocina,E00388,Cafetera,M00388,Mr. Coffee,MD0388,12-Cup Coffee Maker,2020,"Cafetera marca Mr. Coffee modelo 12-Cup Coffee Maker, ideal para cocina doméstica.",220,725
C01,cocina,E00389,Cafetera,M00389,DeLonghi,MD0389,Magnifica ESAM3300,2025,"Cafetera marca DeLonghi modelo Magnifica ESAM3300, ideal para cocina doméstica.",240,1342
C01,cocina,E00390,Tostadora,M00390,Oster,MD0390,TSSTTRJB30R,2021,"Tostadora marca Oster modelo TSSTTRJB30R, ideal para cocina doméstica.",220,1341
C01,cocina,E00391,Cafetera,M00391,Nespresso,MD0391,VertuoPlus,2020,"Cafetera marca Nespresso modelo VertuoPlus, ideal para cocina doméstica.",220,1007
C01,cocina,E00392,Cafetera,M00392,DeLonghi,MD0392,Magnifica ESAM3300,2024,"Cafetera marca DeLonghi modelo Magnifica ESAM3300, ideal para cocina doméstica.",127,1414
C01,cocina,E00393,Cafetera,M00393,Hamilton Beach,MD0393,FlexBrew 49976,2024,"Cafetera marca Hamilton Beach modelo FlexBrew 49976, ideal para cocina doméstica.",220,1313
C01,cocina,E00394,Refrigerador,M00394,Whirlpool,MD0394,WRS325SDHZ,2015,"Refrigerador marca Whirlpool modelo WRS325SDHZ, ideal para cocina doméstica.",240,320
C01,cocina,E00395,Licuadora,M00395,Nutribullet,MD0395,Pro 900,2016,"Licuadora marca Nutribullet modelo Pro 900, ideal para cocina doméstica.",127,380
C01,cocina,E00396,Tostadora,M00396,Black+Decker,MD0396,TR1278B,2019,"Tostadora marca Black+Decker modelo TR1278B, ideal para cocina doméstica.",220,1415
C01,cocina,E00397,Horno Electrico,M00397,Breville,MD0397,BOV800XL,2018,"Horno Electrico marca Breville modelo BOV800XL, ideal para cocina doméstica.",240,1302
C01,cocina,E00398,Tostadora,M00398,Oster,MD0398,TSSTTRJB30R,2020,"Tostadora marca Oster modelo TSSTTRJB30R, ideal para cocina doméstica.",220,864
C01,cocina,E00399,Microondas,M00399,Panasonic,MD0399,NN-SN966S,2019,"Microondas marca Panasonic modelo NN-SN966S, ideal para cocina doméstica.",240,799
C01,cocina,E00400,Tostadora,M00400,Black+Decker,MD0400,TR1278B,2015,"Tostadora marca Black+Decker modelo TR1278B, ideal para cocina doméstica.",127,1225
C01,cocina,E00401,Cafetera,M00401,Hamilton Beach,MD0401,FlexBrew 49976,2025,"Cafetera marca Hamilton Beach modelo FlexBrew 49976, ideal para cocina doméstica.",127,725
C01,cocina,E00402,Horno Electrico,M00402,Black+Decker,MD0402,TO3250XSB,2017,"Horno Electrico marca Black+Decker modelo TO3250XSB, ideal para cocina doméstica.",127,1017
C01,cocina,E00403,Licuadora,M00403,Philips,MD0403,HR3652/00 Avance,2021,"Licuadora marca Philips modelo HR3652/00 Avance, ideal para cocina doméstica.",220,879
C01,cocina,E00404,Licuadora,M00404,Oster,MD0404,Classic BLST4655,2017,"Licuadora marca Oster modelo Classic BLST4655, ideal para cocina doméstica.",220,1109
C01,cocina,E00405,Refrigerador,M00405,Samsung,MD0405,Family Hub RF28R7551SR,2017,"Refrigerador marca Samsung modelo Family Hub RF28R7551SR, ideal para cocina doméstica.",240,375
C01,cocina,E00406,Tostadora,M00406,Oster,MD0406,TSSTTRJB30R,2019,"Tostadora marca Oster modelo TSSTTRJB30R, ideal para cocina doméstica.",127,1323
C01,cocina,E00407,Refrigerador,M00407,LG,MD0407,InstaView Door-in-Door,2018,"Refrigerador marca LG modelo InstaView Door-in-Door, ideal para cocina doméstica.",220,110
C01,cocina,E00408,Batidora,M00408,Oster,MD0408,FPSTSMPL1,2017,"Batidora marca Oster modelo FPSTSMPL1, ideal para cocina doméstica.",120,303
C01,cocina,E00409,Cafetera,M00409,Hamilton Beach,MD0409,FlexBrew 49976,2020,"Cafetera marca Hamilton Beach modelo FlexBrew 49976, ideal para cocina doméstica.",127,1178
C01,cocina,E00410,Cafetera,M00410,Nespresso,MD0410,VertuoPlus,2024,"Cafetera marca Nespresso modelo VertuoPlus, ideal para cocina doméstica.",120,1174
C01,cocina,E00411,Batidora,M00411,Oster,MD0411,FPSTSMPL1,2021,"Batidora marca Oster modelo FPSTSMPL1, ideal para cocina doméstica.",120,660
C01,cocina,E00412,Licuadora,M00412,Black+Decker,MD0412,Crush Master BL2010BP,2022,"Licuadora marca Black+Decker modelo Crush Master BL2010BP, ideal para cocina doméstica.",127,623
C01,cocina,E00413,Tostadora,M00413,Cuisinart,MD0413,CPT-180,2015,"Tostadora marca Cuisinart modelo CPT-180, ideal para cocina doméstica.",220,842
C01,cocina,E00414,Licuadora,M00414,Nutribullet,MD0414,Pro 900,2015,"Licuadora marca Nutribullet modelo Pro 900, ideal para cocina doméstica.",240,793
C01,cocina,E00415,Refrigerador,M00415,Samsung,MD0415,Family Hub RF28R7551SR,2017,"Refrigerador marca Samsung modelo Family Hub RF28R7551SR, ideal para cocina doméstica.",120,181
C01,cocina,E00416,Tostadora,M00416,Hamilton Beach,MD0416,22796,2021,"Tostadora marca Hamilton Beach modelo 22796, ideal para cocina doméstica.",120,1222
C01,cocina,E00417,Tostadora,M00417,Breville,MD0417,BTA820XL,2021,"Tostadora marca Breville modelo BTA820XL, ideal para cocina doméstica.",120,1391
C01,cocina,E00418,Horno Electrico,M00418,Breville,MD0418,BOV800XL,2018,"Horno Electrico marca Breville modelo BOV800XL, ideal para cocina doméstica.",120,1638
C01,cocina,E00419,Batidora,M00419,KitchenAid,MD0419,Artisan KSM150,2016,"Batidora marca KitchenAid modelo Artisan KSM150, ideal para cocina doméstica.",120,341
C01,cocina,E00420,Batidora,M00420,Hamilton Beach,MD0420,63391,2018,"Batidora marca Hamilton Beach modelo 63391, ideal para cocina doméstica.",120,156
C01,cocina,E00421,Cafetera,M00421,Keurig,MD0421,K-Elite,2024,"Cafetera marca Keurig modelo K-Elite, ideal para cocina doméstica.",240,1370
C01,cocina,E00422,Horno Electrico,M00422,Oster,MD0422,TSSTTVMNDG,2023,"Horno Electrico marca Oster modelo TSSTTVMNDG, ideal para cocina doméstica.",220,1733
C01,cocina,E00423,Licuadora,M00423,Nutribullet,MD0423,Pro 900,2017,"Licuadora marca Nutribullet modelo Pro 900, ideal para cocina doméstica.",120,671
C01,cocina,E00424,Refrigerador,M00424,LG,MD0424,InstaView Door-in-Door,2015,"Refrigerador marca LG modelo InstaView Door-in-Door, ideal para cocina doméstica.",240,250
C01,cocina,E00425,Tostadora,M00425,Hamilton Beach,MD0425,22796,2022,"Tostadora marca Hamilton Beach modelo 22796, ideal para cocina doméstica.",240,895
C01,cocina,E00426,Tostadora,M00426,Cuisinart,MD0426,CPT-180,2025,"Tostadora marca Cuisinart modelo CPT-180, ideal para cocina doméstica.",240,1331
C01,cocina,E00427,Cafetera,M00427,DeLonghi,MD0427,Magnifica ESAM3300,2025,"Cafetera marca DeLonghi modelo Magnifica ESAM3300, ideal para cocina doméstica.",220,836
C01,cocina,E00428,Microondas,M00428,Samsung,MD0428,MG402MADXBB,2016,"Microondas marca Samsung modelo MG402MADXBB, ideal para cocina doméstica.",220,1016
C01,cocina,E00429,Refrigerador,M00429,Samsung,MD0429,Family Hub RF28R7551SR,2015,"Refrigerador marca Samsung modelo Family Hub RF28R7551SR, ideal para cocina doméstica.",127,113
C01,cocina,E00430,Horno Electrico,M00430,Oster,MD0430,TSSTTVMNDG,2019,"Horno Electrico marca Oster modelo TSSTTVMNDG, ideal para cocina doméstica.",220,2469
C01,cocina,E00431,Tostadora,M00431,Breville,MD0431,BTA820XL,2023,"Tostadora marca Breville modelo BTA820XL, ideal para cocina doméstica.",240,1335
C01,cocina,E00432,Licuadora,M00432,Black+Decker,MD0432,Crush Master BL2010BP,2025,"Licuadora marca Black+Decker modelo Crush Master BL2010BP, ideal para cocina doméstica.",220,1028
C01,cocina,E00433,Refrigerador,M00433,Mabe,MD0433,RME360FYCU,2022,"Refrigerador marca Mabe modelo RME360FYCU, ideal para cocina doméstica.",240,202
C01,cocina,E00434,Licuadora,M00434,Black+Decker,MD0434,Crush Master BL2010BP,2021,"Licuadora marca Black+Decker modelo Crush Master BL2010BP, ideal para cocina doméstica.",120,1054
C01,cocina,E00435,Licuadora,M00435,Philips,MD0435,HR3652/00 Avance,2021,"Licuadora marca Philips modelo HR3652/00 Avance, ideal para cocina doméstica.",127,816
C01,cocina,E00436,Batidora,M00436,Cuisinart,MD0436,SM-50BK,2023,"Batidora marca Cuisinart modelo SM-50BK, ideal para cocina doméstica.",127,445
C01,cocina,E00437,Refrigerador,M00437,Mabe,MD0437,RME360FYCU,2024,"Refrigerador marca Mabe modelo RME360FYCU, ideal para cocina doméstica.",120,381
C01,cocina,E00438,Horno Electrico,M00438,Breville,MD0438,BOV800XL,2015,"Horno Electrico marca Breville modelo BOV800XL, ideal para cocina doméstica.",240,1115
C01,cocina,E00439,Licuadora,M00439,Black+Decker,MD0439,Crush Master BL2010BP,2022,"Licuadora marca Black+Decker modelo Crush Master BL2010BP, ideal para cocina doméstica.",127,545
C01,cocina,E00440,Licuadora,M00440,Nutribullet,MD0440,Pro 900,2022,"Licuadora marca Nutribullet modelo Pro 900, ideal para cocina doméstica.",220,459
C03,entretenimiento,E00441,Televisor,M00441,TCL,MD0441,6-Series R635,2016,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",110,150
C03,entretenimiento,E00442,Consola de Videojuegos,M00442,Microsoft,MD0442,Xbox One X,2024,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",127,194
C03,entretenimiento,E00443,Laptop Gamer,M00443,Razer,MD0443,Blade 15,2024,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",220,188
C03,entretenimiento,E00444,Televisor,M00444,Sony,MD0444,Bravia X900H,2018,"Televisor marca Sony modelo Bravia X900H, ideal para entretenimiento.",120,118
C03,entretenimiento,E00445,Teatro en Casa,M00445,Onkyo,MD0445,HT-S3910,2018,"Teatro en Casa marca Onkyo modelo HT-S3910, ideal para entretenimiento.",110,852
C03,entretenimiento,E00446,Tablet,M00446,Samsung,MD0446,Galaxy Tab S7+,2016,"Tablet marca Samsung modelo Galaxy Tab S7+, ideal para entretenimiento.",127,18
C03,entretenimiento,E00447,Barra de Sonido,M00447,Samsung,MD0447,HW-Q950A,2023,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",110,243
C03,entretenimiento,E00448,Consola de Videojuegos,M00448,Sony,MD0448,PlayStation 5,2024,"Consola de Videojuegos marca Sony modelo PlayStation 5, ideal para entretenimiento.",127,159
C03,entretenimiento,E00449,Laptop Gamer,M00449,MSI,MD0449,GE76 Raider,2017,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",110,103
C03,entretenimiento,E00450,Laptop Gamer,M00450,Razer,MD0450,Blade 15,2017,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",127,107
C03,entretenimiento,E00451,Laptop Gamer,M00451,Acer,MD0451,Predator Helios 300,2017,"Laptop Gamer marca Acer modelo Predator Helios 300, ideal para entretenimiento.",120,276
C03,entretenimiento,E00452,Consola de Videojuegos,M00452,Sony,MD0452,PlayStation 4 Pro,2020,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",110,90
C03,entretenimiento,E00453,Laptop Gamer,M00453,HP,MD0453,Omen 15,2025,"Laptop Gamer marca HP modelo Omen 15, ideal para entretenimiento.",120,173
C03,entretenimiento,E00454,Barra de Sonido,M00454,LG,MD0454,SN11RG,2023,"Barra de Sonido marca LG modelo SN11RG, ideal para entretenimiento.",110,382
C03,entretenimiento,E00455,Proyector,M00455,BenQ,MD0455,HT2050A,2020,"Proyector marca BenQ modelo HT2050A, ideal para entretenimiento.",120,321
C03,entretenimiento,E00456,Televisor,M00456,TCL,MD0456,6-Series R635,2025,"Televisor marca TCL modelo 6-Series R635, ideal para entretenimiento.",220,144
C03,entretenimiento,E00457,Tablet,M00457,Lenovo,MD0457,Tab P11 Pro,2020,"Tablet marca Lenovo modelo Tab P11 Pro, ideal para entretenimiento.",220,39
C03,entretenimiento,E00458,Laptop Gamer,M00458,Asus,MD0458,ROG Zephyrus G14,2018,"Laptop Gamer marca Asus modelo ROG Zephyrus G14, ideal para entretenimiento.",110,113
C03,entretenimiento,E00459,Proyector,M00459,LG,MD0459,CineBeam HU70LA,2023,"Proyector marca LG modelo CineBeam HU70LA, ideal para entretenimiento.",120,361
C03,entretenimiento,E00460,Tablet,M00460,Amazon,MD0460,Fire HD 10,2015,"Tablet marca Amazon modelo Fire HD 10, ideal para entretenimiento.",220,26
C03,entretenimiento,E00461,Televisor,M00461,LG,MD0461,OLED CX,2020,"Televisor marca LG modelo OLED CX, ideal para entretenimiento.",127,95
C03,entretenimiento,E00462,Tablet,M00462,Microsoft,MD0462,Surface Go 3,2021,"Tablet marca Microsoft modelo Surface Go 3, ideal para entretenimiento.",220,16
C03,entretenimiento,E00463,Teatro en Casa,M00463,Yamaha,MD0463,YHT-4950U,2018,"Teatro en Casa marca Yamaha modelo YHT-4950U, ideal para entretenimiento.",110,794
C03,entretenimiento,E00464,Tablet,M00464,Apple,MD0464,iPad Pro 12.9,2017,"Tablet marca Apple modelo iPad Pro 12.9, ideal para entretenimiento.",220,39
C03,entretenimiento,E00465,Barra de Sonido,M00465,Samsung,MD0465,HW-Q950A,2025,"Barra de Sonido marca Samsung modelo HW-Q950A, ideal para entretenimiento.",110,43
C03,entretenimiento,E00466,Teatro en Casa,M00466,Denon,MD0466,AVR-S750H,2022,"Teatro en Casa marca Denon modelo AVR-S750H, ideal para entretenimiento.",220,662
C03,entretenimiento,E00467,Proyector,M00467,Epson,MD0467,Home Cinema 2150,2021,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",120,311
C03,entretenimiento,E00468,Proyector,M00468,Epson,MD0468,Home Cinema 2150,2024,"Proyector marca Epson modelo Home Cinema 2150, ideal para entretenimiento.",120,388
C03,entretenimiento,E00469,Teatro en Casa,M00469,Pioneer,MD0469,HTP-076,2017,"Teatro en Casa marca Pioneer modelo HTP-076, ideal para entretenimiento.",120,462
C03,entretenimiento,E00470,Laptop Gamer,M00470,HP,MD0470,Omen 15,2025,"Laptop Gamer marca HP modelo Omen 15, ideal para entretenimiento.",110,127
C03,entretenimiento,E00471,Tablet,M00471,Amazon,MD0471,Fire HD 10,2023,"Tablet marca Amazon modelo Fire HD 10, ideal para entretenimiento.",110,41
C03,entretenimiento,E00472,Consola de Videojuegos,M00472,Nintendo,MD0472,Switch OLED,2019,"Consola de Videojuegos marca Nintendo modelo Switch OLED, ideal para entretenimiento.",127,156
C03,entretenimiento,E00473,Tablet,M00473,Samsung,MD0473,Galaxy Tab S7+,2017,"Tablet marca Samsung modelo Galaxy Tab S7+, ideal para entretenimiento.",220,39
C03,entretenimiento,E00474,Teatro en Casa,M00474,Yamaha,MD0474,YHT-4950U,2023,"Teatro en Casa marca Yamaha modelo YHT-4950U, ideal para entretenimiento.",220,638
C03,entretenimiento,E00475,Proyector,M00475,Optoma,MD0475,HD146X,2017,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",110,239
C03,entretenimiento,E00476,Laptop Gamer,M00476,Razer,MD0476,Blade 15,2023,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",110,196
